,prop_id,address,comuna,loc_address,loc_latitude,loc_longitude,state,closest_metro,dist_closest_metro
118,119,"Las Condes, Camino san Antonio 230",Las Condes,"230, Camino San Antonio, Los Frailes, Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, 7690286, Chile",-33.37255095872093,-70.51055820988373,True,LOS DOMINICOS,5.067978277743574
119,120,"La Florida, P.º Los Sauces 8426",La Florida,"Paseo Los Sauces, Condominio Parque la Portada, La Florida, Provincia de Santiago, Región Metropolitana de Santiago, 022, Chile",-33.5281517,-70.5690348,True,ROJAS MAGALLANES,2.3635051305777033
120,121,"Santiago, Pie andino",Santiago,"Mirador Pie Andino, Chicureo, Colina, Provincia de Chacabuco, Región Metropolitana de Santiago, Chile",-33.27522355,-70.60996265099867,True,VESPUCIO NORTE,12.22064214548313
121,122,"Pudahuel, Pudahuel, Región Metropolitana",Pudahuel,"Pudahuel, Provincia de Santiago, Región Metropolitana de Santiago, 9020078, Chile",-33.4368017,-70.7517915,True,PUDAHUEL,1.3801673247512911
122,123,"Las Condes, Los Dominicos, excelente sector",Las Condes,"Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4247879,-70.51749760753927,False,LOS DOMINICOS,3.1767377998827615
123,124,"Cerrillos, Diputado Angel Fantuzzi",Cerrillos,"Diputado Ángel Fantuzzi, Barrio Portal Oeste, Cerrillos, Provincia de Santiago, Región Metropolitana de Santiago, 9140110, Chile",-33.5151941,-70.7023142,True,CERRILLOS,3.5918438425126444
124,125,"Santiago, Ciudad del Sol",Santiago,"Ciudad del Sol, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, 8151746, Chile",-33.5959995,-70.58954,True,PROTECTORA DE LA INFANCIA,1.1394676079786161
125,126,"Maipú, Inca de oro/Agua Santa",Maipú,"Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9251542, Chile",-33.5094409,-70.756182,False,PLAZA DE MAIPU,0.16683764202401136
126,127,"Quilicura, san ignasio de loyola 2",Quilicura,"Quilicura, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.3552701,-70.7443552450391,False,LOS LIBERTADORES,5.449183381248498
127,128,"Santiago, Cerrillos",Santiago,"Cerrillos, Curacaví, Provincia de Melipilla, Región Metropolitana de Santiago, Chile",-33.4544314,-71.0283709,True,SANTIAGO BUERAS,25.61050223862771
128,129,"Santiago, Santa Teresita",Santiago,"Santa Teresita, Comuna 2, Perímetro Urbano Santiago de Cali, Cali, Sur, Valle del Cauca, Colombia",3.4524011,-76.5477026,True,LOS LIBERTADORES,4121.65260937266
129,130,"Las Condes, Las Condes, Región Metropolitana",Las Condes,"Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, 7550000, Chile",-33.4084548,-70.5671489,True,MANQUEHUE,0.11075512697469404
130,131,"Santiago, Alto pinar",Santiago,"Alto Pinar, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, Chile",-33.59935605,-70.58167961013962,True,LAS MERCEDES,0.4081965534253915
131,132,"Padre Hurtado, Rio Tolten 630",Padre Hurtado,"Padre Hurtado, Provincia de Talagante, Región Metropolitana de Santiago, Chile",-33.5673051,-70.8020467,False,PLAZA DE MAIPU,7.5366122011540195
132,133,"Santiago, Virreinato 19",Santiago,"19, Virreinato, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8331059, Chile",-33.44944636,-70.63210838,True,SANTA ISABEL,0.301170218208273
133,134,"La Reina, Bramante/Julio Montebruno",La Reina,"La Reina, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4557204,-70.5353594,False,FERNANDO CASTILLO VELASCO,2.1629950938800966
134,135,"Lampa, Lampa, Región Metropolitana",Lampa,"Villa Alto de Lampa, Lampa, Provincia de Chacabuco, Región Metropolitana de Santiago, Chile",-33.2895953,-70.8705255,True,LOS LIBERTADORES,19.08459164557622
135,136,"Quinta Normal, Radal",Quinta Normal,"Radal, Quinta Normal, Provincia de Santiago, Región Metropolitana de Santiago, WW, Chile",-33.4246841,-70.7029315,True,GRUTA DE LOURDES,1.8449511238605079
136,137,"Santiago, Aviñon",Santiago,"Aviñón, Hermosillo, Sonora, 83288, México",29.0687528,-110.9836951,True,LOS LIBERTADORES,8111.862065125445
137,138,"San Ramón, Casa 2 Pisos en La Bandera",San Ramón,"Cantón San Ramón, Provincia Alajuela, Costa Rica",10.2182194,-84.5714705713932,False,LOS LIBERTADORES,5043.074301306306
138,139,"Maipú, Villa El Golf, metro Las Parcelas",Maipú,"Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9251542, Chile",-33.5094409,-70.756182,False,PLAZA DE MAIPU,0.16683764202401136
139,140,"La Pintana, A pasos de Avenida San Francisco",La Pintana,"La Pintana, Provincia de Santiago, Región Metropolitana de Santiago, 8150513, Chile",-33.5833594,-70.629827,False,HOSPITAL SOTERO DEL RIO,4.477888177916965
140,141,"San Bernardo, San Bernardo, Región Metropolitana",San Bernardo,"San Bernardo, Santa Clara, Melipilla, Provincia de Melipilla, Región Metropolitana de Santiago, Chile",-33.5729125,-71.0848251,True,PLAZA DE MAIPU,31.19687457553875
141,142,"Colina, jose rabat 9200",Colina,"Avenida José Rabat, Algarrobos IV, Chicureo, Colina, Provincia de Chacabuco, Región Metropolitana de Santiago, Chile",-33.2734726,-70.6566362,True,LOS LIBERTADORES,10.779544913107252
142,143,"Las Condes, Hermanos Cabot",Las Condes,"Hermanos Cabot, Gran Bretaña, Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, 7550000, Chile",-33.3943192,-70.5577513,True,HERNANDO DE MAGALLANES,1.5312376280392497
143,144,"Santiago, Hamburgo, Simón Bolívar",Santiago,"Simón Bolívar / Hamburgo, Hamburgo, Los Adoquines, Ñuñoa, Provincia de Santiago, Región Metropolitana de Santiago, 7790108, Chile",-33.447928,-70.5768992,True,SIMON BOLIVAR,0.4921057980642502
144,145,"Lo Barnechea, Excelente ubicación/el tranque",Lo Barnechea,"Lo Barnechea, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.2935888,-70.39035501440654,False,LOS DOMINICOS,19.18722606594324
145,146,"Quinta Normal, Catedral",Quinta Normal,"Catedral, Quinta Normal, Provincia de Santiago, Región Metropolitana de Santiago, WW, Chile",-33.4439969,-70.7014043,True,BLANQUEADO,0.6117768102229608
146,147,"La Florida, La Serena 11180",La Florida,"La Florida, Monterrubio de la Serena, Badajoz, Extremadura, España",38.5789896,-5.5658756,True,LOS DOMINICOS,10416.702397778286
147,148,"Puente Alto, Av las nieves ote - av corbeta norte (am-57101)/av méxico (am)",Puente Alto,"Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, Chile",-33.6095279,-70.5754736,False,PLAZA DE PUENTE ALTO,0.10691729565480455
148,149,"Isla de Maipo, Sector Galvez",Isla de Maipo,"Isla de Maipo, Provincia de Talagante, Región Metropolitana de Santiago, 9790152, Chile",-33.7537387,-70.9039325,False,PLAZA DE MAIPU,30.202763770931544
149,150,"Vitacura, Colegio aleman-geronimo de alderete",Vitacura,"Vitacura, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.3802063,-70.56579553780725,False,MANQUEHUE,3.203767524179193
150,151,"Santiago, Metro ñuble",Santiago,"Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8320000, Chile",-33.4377756,-70.6504502,False,PLAZA DE ARMAS,0.05779574455615426
151,152,"Peñalolén, Los Alerces , Consominio La Foresta",Peñalolén,"Peñalolén, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.48622465,-70.50929029561439,False,FERNANDO CASTILLO VELASCO,5.9055194766508015
152,153,"Puente Alto, Pasaje 6",Puente Alto,"Pasaje 6, Barrio Terrandina, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, 8220093, Chile",-33.5889051,-70.547185,True,PROTECTORA DE LA INFANCIA,3.0284137033850116
153,154,"Maipú, Roberto llona(ag)/aves del paraiso",Maipú,"Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9251542, Chile",-33.5094409,-70.756182,False,PLAZA DE MAIPU,0.16683764202401136
154,155,"Quilicura, Av. Las Torres 74",Quilicura,"Avenida Las Torres, Recsa, Quilicura, Provincia de Santiago, Región Metropolitana de Santiago, 8700000, Chile",-33.3703329,-70.7210749,True,LOS LIBERTADORES,3.1409137694456275
155,156,"Colina, Chamisero/ Los Maitenes",Colina,"Los Maitenes, Valle Norte de Chamisero, Chamisero, Colina, Provincia de Chacabuco, Región Metropolitana de Santiago, 8600651, Chile",-33.3138041,-70.6527476,True,LOS LIBERTADORES,6.743905843275116
156,157,"Peñalolén, Av Consistorial/Las Parcelas",Peñalolén,"Consistorial / Las Parcelas, Avenida Consistorial, Población El Estanque, Peñalolén, Provincia de Santiago, Región Metropolitana de Santiago, 7940068, Chile",-33.4718243,-70.5417834,True,FERNANDO CASTILLO VELASCO,2.6518705404658403
157,158,"El Monte, Pasaje constitucion",El Monte,"Pasaje La Constitución, Villa Los Párrocos, Aníbal Pinto, El Monte, Provincia de Talagante, Región Metropolitana de Santiago, Chile",-33.6763114,-70.9898769,True,PLAZA DE MAIPU,28.352160285835083
158,159,"Estación Central, Calle Bahia",Estación Central,"Estación Central, Calle 39A, Reparto Abel Santa Maria, Nueva Gerona, Isla de la Juventud, 25300, Cuba",21.8915726,-82.8088565,True,LOS LIBERTADORES,6249.247818261318
159,160,"Peñalolén, amplia y hermosa casa con vista a la cordillera",Peñalolén,"Peñalolén, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.48622465,-70.50929029561439,False,FERNANDO CASTILLO VELASCO,5.9055194766508015
160,161,"Buin, Caletera 5 sur/Av . San Sebastian",Buin,"Buin, Provincia de Maipo, Región Metropolitana de Santiago, Chile",-33.7319741,-70.7419619,False,PLAZA DE PUENTE ALTO,20.475225518936274
161,162,"Recoleta, Zapadores",Recoleta,"Zapadores, Avenida Recoleta, Recoleta, Provincia de Santiago, Región Metropolitana de Santiago, 7690000, Chile",-33.391,-70.6424353,True,ZAPADORES,0.006896928017841976
162,163,"Huechuraba, Universidad Mayor",Huechuraba,"Universidad Mayor, 5750, Camino La Pirámide, Población El Barrero, Huechuraba, Provincia de Santiago, Región Metropolitana de Santiago, 8580670, Chile",-33.37714085,-70.61551285070543,True,VESPUCIO NORTE,2.8873649752979444
163,164,"Santiago, Luis Matte Larraín",Santiago,"Luis Matte Larraín, Villa Don Ramón, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, 8220093, Chile",-33.5834309,-70.5495942,True,PROTECTORA DE LA INFANCIA,2.8897867133337147
164,165,"Puente Alto, El Peral/Martin Pescador",Puente Alto,"Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, Chile",-33.6095279,-70.5754736,False,PLAZA DE PUENTE ALTO,0.10691729565480455
165,166,"Puente Alto, Puente Alto, Región Metropolitana",Puente Alto,"Puente Alto, Avenida Ejército Libertador, Barrio Suiza, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, 8153644, Chile",-33.5913562,-70.5944307,True,PROTECTORA DE LA INFANCIA,1.3702824057646845
166,167,"La Granja, dos oriente",La Granja,"La Granja, Trasierra-Tierras de Granadilla, Cáceres, Extremadura, 10748, España",40.2393229,-5.9946107,False,LOS DOMINICOS,10508.664504717031
167,168,"San Bernardo, Miguel Luis Amunátegui",San Bernardo,"Pasaje Miguel Luis Amunátegui, San Bernardo, Provincia de Maipo, Región Metropolitana de Santiago, 648, Chile",-33.6029836,-70.6797855,True,LA CISTERNA L2,7.349614186479302
168,169,"Santiago, Almirante Latorre",Santiago,"Almirante Latorre, Barrio República, Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8320000, Chile",-33.4513637,-70.6646176,True,SALVADOR,0.4639870811498523
169,170,"Santiago, Pedro Lagos con Lord Cochrane",Santiago,"Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8320000, Chile",-33.4377756,-70.6504502,False,PLAZA DE ARMAS,0.05779574455615426
170,171,"Maipú, Casa en Maipu",Maipú,"Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9251542, Chile",-33.5094409,-70.756182,False,PLAZA DE MAIPU,0.16683764202401136
171,172,"Las Condes, Torremolinos/Los Dominicos",Las Condes,"Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4247879,-70.51749760753927,False,LOS DOMINICOS,3.1767377998827615
172,173,"La Reina, Av. Echeñique 5995",La Reina,"Avenida Echeñique, La Reina, Provincia de Santiago, Región Metropolitana de Santiago, 7860379, Chile",-33.4427702,-70.5389423,True,FERNANDO CASTILLO VELASCO,2.0850977398216863
173,174,"Maipú, Maipú, Región Metropolitana",Maipú,"Maipú, Provincia de Santiago, Región Metropolitana de Santiago, 9251542, Chile",-33.5094409,-70.756182,True,PLAZA DE MAIPU,0.16683764202401136
174,175,"Colina, Colegio San Anselmo/Piedra Roja",Colina,"Colina, Região Imediata de Barretos, Região Geográfica Intermediária de Ribeirão Preto, São Paulo, Região Sudeste, 14770-000, Brasil",-20.711443,-48.53867,False,LOS DOMINICOS,2588.039545902446
175,176,"Lampa, Villa Los Girasoles 2",Lampa,"Barros Luco, Villa Wetripantu, La Campiña Oriente, Lampa, Provincia de Chacabuco, Región Metropolitana de Santiago, Chile",-33.2817942,-70.873087,True,LOS LIBERTADORES,19.699290541603865
176,177,"Puente Alto, Lomas de Eyzaguirre",Puente Alto,"Lomas de Eyzaguirre, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, 9480018, Chile",-33.6135471,-70.5394149,True,PLAZA DE PUENTE ALTO,3.389734098801426
177,178,"Recoleta, Frente a Municipalidad de Recoleta",Recoleta,"Recoleta, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.405882899999995,-70.63270330089452,False,EINSTEIN,0.9766396574873637
178,179,"Las Condes, Nva delhi",Las Condes,"Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4247879,-70.51749760753927,False,LOS DOMINICOS,3.1767377998827615
179,180,"San Joaquín, Avenida Lo Ovalle",San Joaquín,"Avenida Lo Ovalle, San Joaquín, Provincia de Santiago, Región Metropolitana de Santiago, 8231472, Chile",-33.5172259,-70.6261272,True,PEDRERO,1.6299152809554105
180,181,"El Bosque, Madrid (ag)/imperial",El Bosque,"El Bosque, Chiapas, México",17.0247264,-92.74723009318356,False,LOS LIBERTADORES,6049.388115283039
181,182,"Las Condes, Las Condes, Región Metropolitana",Las Condes,"Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, 7550000, Chile",-33.4084548,-70.5671489,True,MANQUEHUE,0.11075512697469404
182,183,"San Bernardo, Camino nos los morros/san jose",San Bernardo,"San Bernardo, Rio Mayo, Nariño, Colombia",1.533534,-77.01845480416105,False,LOS LIBERTADORES,3919.78952123141
183,184,"La Florida, Sinaí",La Florida,"Mount Sinai Missionary Baptist Church, East Cervantes Street, East Hill, Pensacola, Escambia County, Florida, 32503, United States",30.4224201,-87.2124704,True,LOS LIBERTADORES,7271.516640336268
184,185,"Colina, Caletera San Martín/Ayres de Chicureo",Colina,"Colina, Região Imediata de Barretos, Região Geográfica Intermediária de Ribeirão Preto, São Paulo, Região Sudeste, 14770-000, Brasil",-20.711443,-48.53867,False,LOS DOMINICOS,2588.039545902446
185,186,"Las Condes, Huara huara con Latadia",Las Condes,"Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4247879,-70.51749760753927,False,LOS DOMINICOS,3.1767377998827615
186,187,"San Bernardo, Condominio Cumbres de Nos",San Bernardo,"San Bernardo, Rio Mayo, Nariño, Colombia",1.533534,-77.01845480416105,False,LOS LIBERTADORES,3919.78952123141
187,188,"La Florida, Santa raquel/trinidad/ las gardenias",La Florida,"La Florida, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.530816599999994,-70.54407548567474,False,TRINIDAD,4.428975022875378
188,189,"Calera de Tango, Rio bueno",Calera de Tango,"Calle Río Bueno, Villa Puerta del Inca, Calera de Tango, Provincia de Maipo, Región Metropolitana de Santiago, Chile",-33.6304309,-70.7775433,True,PLAZA DE MAIPU,13.419496469155957
189,190,"Curacaví, Curacaví, Región Metropolitana",Curacaví,"Las Lomas de Curacaví, Curacaví, Provincia de Melipilla, Región Metropolitana de Santiago, Chile",-33.3946803,-71.1691385,True,SANTIAGO BUERAS,39.90924272651014
190,191,"Vitacura, Entre La Llavería y Lo Matta",Vitacura,"Vitacura, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.3802063,-70.56579553780725,False,MANQUEHUE,3.203767524179193
191,192,"Puente Alto, Avenida San Carlos",Puente Alto,"Avenida San Carlos, Monteandino 2, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, 8220093, Chile",-33.5912104,-70.5409196,True,LAS MERCEDES,3.5638966161510246
192,193,"Santiago, General Gana, Carmen Santiago",Santiago,"Santiago, Provincia de Santiago, Región Metropolitana de Santiago, 8320000, Chile",-33.4377756,-70.6504502,False,PLAZA DE ARMAS,0.05779574455615426
193,194,"Las Condes, Toconao - alejandro fleming (am)/iv centenario (am)",Las Condes,"Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4247879,-70.51749760753927,False,LOS DOMINICOS,3.1767377998827615
194,195,"Puente Alto, Piloto Pardo",Puente Alto,"Piloto Pardo, Población El Tranque, Puente Alto, Provincia de Cordillera, Región Metropolitana de Santiago, 8150000, Chile",-33.6080823,-70.5899444,True,PLAZA DE PUENTE ALTO,1.3430954574499534
195,196,"La Florida, Metro Bella Vista La Florida/Vicuña Mackenna",La Florida,"La Florida, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.530816599999994,-70.54407548567474,False,TRINIDAD,4.428975022875378
196,197,"Colina, Colina, Región Metropolitana",Colina,"Santa Luz de Colina, Las Canteras, Colina, Provincia de Chacabuco, Región Metropolitana de Santiago, Chile",-33.2955071,-70.6966803,True,LOS LIBERTADORES,7.989979597296424
197,198,"Las Condes, Padre Hurtado sur",Las Condes,"Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4247879,-70.51749760753927,False,LOS DOMINICOS,3.1767377998827615
198,199,"Cerrillos, 12 de febrero 6157 cerrillos.",Cerrillos,"Cerrillos, Curacaví, Provincia de Melipilla, Región Metropolitana de Santiago, Chile",-33.4544314,-71.0283709,False,SANTIAGO BUERAS,25.61050223862771
199,200,"Independencia, Gral. Saavedra",Independencia,"Independencia, República Dominicana",18.3839463,-71.6385932,False,LOS LIBERTADORES,5727.83689961325
200,201,"Cerro Navia, La hondonada (ag)/la estrella",Cerro Navia,"Cerro Navia, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4253465,-70.74605615789243,False,PUDAHUEL,2.23535472958769
201,202,"Las Condes, Luxemburgo/Almirante Miguel Aguirre",Las Condes,"Las Condes, Provincia de Santiago, Región Metropolitana de Santiago, Chile",-33.4247879,-70.51749760753927,False,LOS DOMINICOS,3.1767377998827615
